gene
DNAI2
DNAJB13
DNAJB2
DNAJC12
DNAJC19
DNAJC21
DNAJC3
DNAJC6
DNAL1
DNAL4
DNASE1L3
DNMBP
DNMT3B
DOCK2
DOCK3
DOCK6
DOCK7
DOCK8
DOK7
DOLK
DONSON
DPAGT1
DPH1
DPM1
DPM2
DPM3
DPY19L2
DPYD
DPYS
DRAM2
DRC1
DSC3
DSE
DSG1
DSG4
DST
DTNBP1
DUOXA2
DYNC2LI1
DYSF
DZIP1L
EARS2
ECEL1
ECHS1
ECM1
EDC3
EFEMP2
EFL1
EGF
EGFR
EIF2AK3
EIF2AK4
EIF2B1
EIF2B2
EIF2B3
EIF2B4
EIF2B5
EIF3F
EIF4A3
ELAC2
ELMO2
ELMOD3
ELP1
ELP2
EMC1
EMG1
EML1
EMP2
ENO3
ENPP1
ENTPD1
EOGT
EPB41
EPB42
EPG5
EPHB2
EPHX1
EPM2A
EPRS1
EPS8
EPS8L2
EPX
ERAL1
ERCC1
ERCC2
ERCC3
ERCC4
ERCC5
ERCC6L2
ERCC8
ERGIC1
ERLIN1
ERLIN2
ESCO2
ESR1
ESR2
ESRP1
ESRRB
ETFA
ETFB
ETFDH
ETHE1
EXOC6B
EXOSC2
EXOSC3
EXOSC8
EXPH5
EXTL3
EYS
F10
F13A1
F13B
F7
FA2H
FADD
FAH
FAM126A
FAM161A
FAM20A
FAM20C
FAN1
FANCA
FANCC
FANCD2
FANCE
FANCF
FANCG
FANCI
FANCL
FANCM
FAR1
FARS2
FARSB
FASTKD2
FAT4
FBP1
FBXL3
FBXL4
FBXO31
FBXO7
FCGR3A
FCN3
FCSK
FDFT1
FDX2
FDXR
FERMT1
FERMT3
FEZF1
FGD4
FGF20
FGF3
FGF5
FIBP
FITM2
FKBP10
FKBP14
FKRP
FKTN
FLAD1
FLG2
FLVCR1
FLVCR2
FMN2
FMO3
FOLR1
FOXI1
FOXN1
FOXRED1
FRAS1
FREM2
FRMD4A
FRRS1L
FSHB
FSIP2
FTCD
FTO
FUCA1
FUT6
FUT8
FXN
FYB1
FYCO1
FZD6
G6PC
G6PC3
GAA
GAB1
GAD1
GALC
GALE
GALK1
GALNS
GALNT3
GALT
GAMT
GAN
GAS8
GATAD1
GATM
GBA
GBA2
GBE1
GCDH
GCLC
GCSH
GDAP2
GDF9
GEMIN4
GFER
GFM1
GFM2
GFPT1
GGT1
GHRHR
GINS1
GIPC3
GLB1
GLDC
GLDN
GLE1
GLI1
GLIS2
GLIS3
GLRB
GLRX5
GLUL
GLYCTK
GM2A
GMPPA
GMPPB
GNAT2
GNB3
GNB5
GNMT
GNPAT
GNPTAB
GNPTG
GNS
GORAB
GOSR2
GOT2
GP1BB
GP6
GP9
GPAA1
GPC6
GPD1
GPIHBP1
GPNMB
GPR179
GPR68
GPR88
GPSM2
GPT2
GPX4
GRAP
GRHPR
GRID2
GRIK2
GRIP1
GRK1
GRM6
GRXCR1
GRXCR2
GSC
GSR
GSS
GSTZ1
GTF2E2
GTF2H5
GTPBP2
GTPBP3
GUCY1A1
GUF1
GUSB
GYG1
GYS1
GYS2
GZF1
HAAO
HACE1
HADH
HADHA
HADHB
HAL
HAMP
HARS1
HARS2
HAVCR2
HAX1
HELLS
HEPHL1
HERC1
HES7
HEXA
HEXB
HFM1
HGD
HGF
HGSNAT
HIBCH
HIKESHI
HINT1
HJV
HK1
HLCS
HMGCL
HMGCS2
HMOX1
HNMT
HNRNPU
HOXA1
HOXA2
HOXB1
HOXC13
HP
HPCA
HPGD
HPS1
HPS3
HPS4
HPS5
HPS6
HPSE2
HSD11B2
HSD17B3
HSD17B4
HSD3B2
HSD3B7
HTRA2
HYAL1
HYDIN
HYLS1
HYOU1
IARS1
IARS2
IBA57
ICOS
IDH3B
IDUA
IER3IP1
IFNAR2
IFNGR2
IFT122
IFT140
IFT172
IFT27
IFT43
IFT52
IFT57
IFT74
IFT80
IFT81
IFT88
IGF1
IGFALS
IGFBP7
IGHM
IGHMBP2
IGKC
IGLL1
IGSF3
IL10RA
IL10RB
IL11RA
IL12B
IL12RB1
IL17RA
IL17RC
IL18BP
IL1RN
IL21
IL21R
IL2RA
IL2RB
IL36RN
IL6ST
IL7
IL7R
ILDR1
IMPA1
IMPG2
INPP5E
INPP5K
INPPL1
INTS1
INTU
INVS
IQCB1
IQCE
IQSEC1
IRAK4
IREB2
IRF7
IRF9
ISCA1
ISCA2
ISCU
ISG15
ITCH
ITGA2B
ITGA3
ITGA6
ITGA7
ITGA8
ITGB2
ITGB6
ITK
ITPA
ITPR2
IVD
IYD
JAGN1
JAK3
JAM3
KANK2
KARS1
KATNB1
KCNA4
KCNJ1
KCNJ3
KCNV2
KCTD7
KDSR
KERA
KHDC3L
KHK
KIAA0556
KIAA0586
KIAA0753
KIAA0825
KIAA1549
KIDINS220
KIF14
KIF1C
KIFBP
KISS1
KISS1R
KIZ
KL
KLC2
KLHL40
KLHL41
KLHL7
KLK4
KLKB1
KNG1
KNL1
KPTN
KREMEN1
KRT25
KRT85
KY
KYNU
L2HGDH
LAMA1
LAMA3
LAMB1
LAMB2
LAMC2
LAMC3
LAMTOR2
LARGE1
LARP7
LARS1
LARS2
LAT
LCA5
LCAT
LCK
LCT
LDHA
LDHB
LDHD
LDLRAP1
LEMD2
LEP
LEPR
LFNG
LGI4
LHB
LHCGR
LHFPL5
LHX3
LIAS
LIFR
LIG4
LIM2
LINGO1
LINS1
LIPA
LIPC
LIPE
LIPH
LIPN
LIPT1
LIPT2
LMAN1
LMAN2L
LMBRD1
LMF1
LMOD3
LNPK
LONP1
LOXHD1
LPA
LPAR6
LPIN1
LPIN2
LRAT
LRBA
LRIG2
LRIT3
LRMDA
LRP2
LRPAP1
LRPPRC
LRRC56
LRRC6
LRSAM1
LRTOMT
LSS
LTBP2
LTBP4
LTC4S
LYRM4
LYRM7
LYST
LZTFL1
MAB21L1
MAB21L2
MAD2L2
MAG
MAGI2
MAK
MALT1
MAN1B1
MAN2B1
MANBA
MAP11
MAP3K14
MAPKBP1
MARK3
MARS1
MARS2
MARVELD2
MASP1
MASP2
MBOAT7
MBTPS1
MC2R
MCCC1
MCCC2
MCEE
MCFD2
MCIDAS
MCM3AP
MCM4
MCM5
MCM8
MCM9
MCOLN1
MCPH1
MDH2
MDM2
MECR
MED17
MED23
MED25
MEGF10
MEGF8
MEI1
MEIOB
MEOX1
MESD
MESP2
METTL23
METTL5
MFF
MFRP
MFSD2A
MFSD8
MGAT2
MGME1
MGP
MICOS13
MICU1
MIPEP
MLC1
MLPH
MLYCD
MMAA
MMAB
MMADHC
MME
MMP14
MMP2
MMP20
MMP21
MMP9
MMUT
MOCOS
MOCS1
MOCS2
MOGS
MPC1
MPDU1
MPDZ
MPI
MPIG6B
MPLKIP
MPO
MPV17
MPZL2
MRAP
MRM2
MRPL3
MRPL44
MRPS14
MRPS16
MRPS2
MRPS22
MRPS34
MRPS7
MS4A1
MSH5
MSMO1
MSRB3
MSTN
MTFMT
MTHFD1
MTHFR
MTHFS
MTMR2
MTO1
MTPAP
MTR
MTRR
MTTP
MUSK
MUTYH
MVK
MYD88
MYF5
MYL1
MYMK
MYO15A
MYO18B
MYO1E
MYO3A
MYO5A
MYO5B
MYO6
MYO7A
MYO9A
MYORG
NADK2
NAGA
NAGLU
NAGS
NANS
NARS2
NAT8L
NAXD
NAXE
NBAS
NBEAL2
NCAPD2
NCAPD3
NCAPG2
NCAPH
NCF1
NCF2
NCF4
NDE1
NDRG1
NDST1
NDUFA10
NDUFA11
NDUFA12
NDUFA2
NDUFA6
NDUFA9
NDUFAF1
NDUFAF2
NDUFAF3
NDUFAF4
NDUFAF5
NDUFAF6
NDUFB3
NDUFB8
NDUFB9
NDUFS1
NDUFS2
NDUFS3
NDUFS4
NDUFS6
NDUFS7
NDUFS8
NDUFV1
NDUFV2
NEB
NECAP1
NECTIN4
NEK2
NEK8
NEK9
NEU1
NEUROG3
NFASC
NFU1
NGF
NGLY1
NHEJ1
NHLRC1
NHLRC2
NHP2
NIN
NIPAL4
NKX2-6
NKX3-2
NKX6-2
NLRP7
NME8
NNT
NOP10
NPC1
NPC2
NPHP1
NPHP3
NPHP4
NPHS1
NPHS2
NR1H4
NSMCE2
NSMCE3
NT5C2
NT5C3A
NT5E
NTHL1
NTNG2
NTRK1
NUBPL
NUP107
NUP133
NUP155
NUP160
NUP205
NUP214
NUP37
NUP62
NUP85
NUP88
NXN
OAT
OBSL1
OCLN
ODAPH
OPLAH
ORAI1
ORC1
ORC4
ORC6
OSGEP
OSTM1
OTOA
OTOF
OTOG
OTOGL
OTUD6B
OTULIN
OXCT1
OXR1
P3H1
P3H2
P4HTM
PADI3
PADI6
PAH
PAM16
PAPSS2
PARK7
PARS2
PATL2
PAX1
PAX7
PC
PCARE
PCBD1
PCCA
PCCB
PCDH12
PCK1
PCNA
PCNT
PCYT1A
PDE6A
PDE6C
PDE6D
PDE6G
PDHB
PDHX
PDP1
PDSS1
PDSS2
PDX1
PDXK
PEPD
PERCC1
PET100
PEX1
PEX10
PEX11B
PEX12
PEX13
PEX14
PEX16
PEX19
PEX2
PEX26
PEX3
PEX5
PEX6
PEX7
PFKM
PGAM2
PGAP1
PGAP2
PGAP3
PGM1
PGM3
PHC1
PHGDH
PHKB
PHKG2
PHOX2A
PHYH
PHYKPL
PI4KA
PIBF1
PIGB
PIGC
PIGG
PIGH
PIGL
PIGM
PIGN
PIGO
PIGP
PIGQ
PIGT
PIGU
PIGV
PIGW
PIGY
PIK3C2A
PIK3R1
PIK3R5
PINK1
PIP5K1C
PJVK
PKD1L1
PKHD1
PKLR
PKP1
PLA2G4A
PLA2G5
PLA2G6
PLA2G7
PLAA
PLCB1
PLCE1
PLCZ1
PLD1
PLEC
PLEKHG2
PLEKHG5
PLG
PLK4
PLOD1
PLOD2
PLOD3
PLPBP
PLVAP
PMFBP1
PMM2
PMPCA
PMPCB
PNKP
PNLIP
PNP
PNPLA1
PNPLA2
PNPLA6
PNPLA8
PNPO
PNPT1
POC1A
POC1B
POLH
POLR1C
POLR3A
POLR3B
POMC
POMGNT1
POMGNT2
POMK
POMT1
POMT2
POP1
POR
POU1F1
PPA2
PPCS
PPIB
PPIP5K2
PPM1K
PPP1R15B
PPT1
PRCD
PRDM12
PRDM5
PRDM8
PREPL
PRF1
PRG4
PRKACG
PRKCD
PRKDC
PRKN
PRKRA
PRMT7
PRODH
PROP1
PRSS12
PRSS56
PRUNE1
PRX
PSAP
PSAT1
PSMC3IP
PSPH
PTF1A
PTPN14
PTPRC
PTPRF
PTPRO
PTPRQ
PTRH2
PTS
PUS1
PUS3
PUS7
PXDN
PYCR1
PYCR2
PYGL
PYGM
PYROXD1
QARS1
QDPR
QRICH2
RAB18
RAB23
RAB27A
RAB28
RAB33B
RAB3GAP1
RAB3GAP2
RAG1
RAG2
RAPSN
RARS2
RASGRP1
RASGRP2
RAX
RBBP8
RBCK1
RBM28
RBP3
RBP4
RCBTB1
RD3
RDH5
RDX
RECQL4
REEP6
RELB
RELT
REPS1
RETREG1
RFC1
RFT1
RFWD3
RFX5
RFX6
RFXANK
RFXAP
RGS9
RGS9BP
RHOBTB2
RHOH
RIN2
RINT1
RIPK1
RIPK4
RIPOR2
RIPPLY2
RLBP1
RMND1
RMRP
RNASEH1
RNASEH2A
RNASEH2B
RNASEH2C
RNASET2
RNF168
RNF216
RNPC3
RNU4ATAC
ROBO3
ROGDI
ROR1
RORC
RPE65
RPGRIP1
RPGRIP1L
RPIA
RSPH1
RSPH3
RSPH4A
RSPH9
RSPO1
RSPO2
RSPO4
RSPRY1
RSRC1
RTN4IP1
RTTN
RUBCN
RUSC2
RXYLT1
S1PR2
SACS
SAG
SALL2
SAMHD1
SAR1B
SARS1
SARS2
SASH1
SASS6
SBF1
SBF2
SC5D
SCAPER
SCARB2
SCARF2
SCO1
SCP2
SCYL1
SDCCAG8
SDHAF1
SDR9C7
SEC23A
SEC24D
SEC31A
SECISBP2
SELENBP1
SELENON
SEMA4A
SEPSECS
SERAC1
SERPINA1
SERPINB6
SERPINB7
SERPINB8
SERPINE1
SERPINF1
SERPINH1
SFRP4
SFTPB
SFXN4
SGCA
SGCB
SGCD
SGCG
SGPL1
SGSH
SH3PXD2B
SH3TC2
SHPK
SI
SIGMAR1
SIK3
SIL1
SIPA1L3
SKIV2L
SLC10A7
SLC11A2
SLC12A1
SLC12A3
SLC12A5
SLC12A6
SLC13A3
SLC13A5
SLC17A5
SLC18A2
SLC18A3
SLC19A2
SLC19A3
SLC1A1
SLC1A4
SLC22A12
SLC22A5
SLC24A1
SLC24A4
SLC24A5
SLC25A1
SLC25A12
SLC25A13
SLC25A15
SLC25A19
SLC25A20
SLC25A22
SLC25A26
SLC25A3
SLC25A32
SLC25A38
SLC25A42
SLC25A46
SLC26A1
SLC26A2
SLC26A3
SLC26A4
SLC26A5
SLC27A4
SLC28A1
SLC29A3
SLC2A10
SLC2A2
SLC30A10
SLC30A9
SLC33A1
SLC34A1
SLC34A2
SLC34A3
SLC35A1
SLC35A3
SLC35C1
SLC35D1
SLC37A4
SLC38A8
SLC39A13
SLC39A4
SLC39A8
SLC41A1
SLC45A1
SLC46A1
SLC52A2
SLC52A3
SLC5A1
SLC5A5
SLC5A7
SLC6A17
SLC6A19
SLC6A3
SLC6A5
SLC6A9
SLC7A14
SLC7A7
SLC9A1
SLC9A3
SLFN14
SLITRK6
SLX4
SMARCAL1
SMARCD2
SMG9
SMN1
SMOC1
SMOC2
SMPD1
SMPD4
SNAI2
SNAP29
SNIP1
SNORD118
SNX10
SNX14
SOBP
SOHLH1
SP110
SP7
SPART
SPATA16
SPATA5
SPATA7
SPEF2
SPEG
SPG11
SPG21
SPG7
SPINK2
SPINK5
SPNS2
SPR
SPTBN4
SPZ1
SRD5A2
SRD5A3
ST14
ST3GAL3
ST3GAL5
STAC3
STAG3
STAMBP
STAR
STAT2
STAT5B
STIL
STK4
STN1
STRA6
STRADA
STRC
STT3A
STT3B
STX11
STXBP2
SUCLA2
SUCLG1
SUGCT
SULT2B1
SUMF1
SUN5
SUOX
SURF1
SVBP
SYCE1
SYNE4
SYNJ1
SYT14
SZT2
TAC3
TACO1
TACR3
TACSTD2
TAF13
TAF2
TAF4B
TAF6
TALDO1
TANGO2
TAP1
TAP2
TAPBP
TARS1
TARS2
TAT
TBC1D20
TBC1D23
TBC1D4
TBC1D7
TBCD
TBCE
TBCK
TBX15
TBX19
TBXAS1
TCHH
TCIRG1
TCN2
TCTEX1D2
TCTN1
TCTN2
TCTN3
TDP1
TDP2
TDRD7
TDRD9
TECPR2
TECR
TECRL
TELO2
TENM1
TENM3
TENT5A
TEX14
TEX15
TF
TFAM
TFG
TFR2
TFRC
TG
TGDS
TGM1
TGM3
TGM5
TH
THOC6
TIMM50
TIMMDC1
TJP2
TK2
TKT
TLE6
TMC1
TMC6
TMC8
TMCO1
TMEM106B
TMEM107
TMEM126A
TMEM126B
TMEM132E
TMEM138
TMEM165
TMEM199
TMEM216
TMEM231
TMEM237
TMEM260
TMEM38B
TMEM67
TMEM70
TMEM94
TMIE
TMPRSS15
TMPRSS3
TMPRSS6
TMTC3
TMX2
TNFRSF11B
TNFRSF13C
TNFRSF4
TNFSF11
TNIK
TNNT1
TOE1
TONSL
TOP3A
TOR1AIP1
TOR1AIP2
TP53RK
TPI1
TPK1
TPMT
TPO
TPP1
TPRKB
TPRN
TRAC
TRAF3IP1
TRAF3IP2
TRAIP
TRAK1
TRAP1
TRAPPC11
TRAPPC12
TRAPPC2L
TRAPPC6B
TRAPPC9
TRDN
TREH
TREM2
TRHR
TRIM2
TRIM32
TRIM36
TRIM37
TRIOBP
TRIP11
TRIP13
TRIP4
TRIT1
TRMT1
TRMT10A
TRMT10C
TRMT5
TRMU
TRNT1
TRPM1
TRPM6
TSEN15
TSEN2
TSEN34
TSEN54
TSFM
TSGA10
TSHB
TSPEAR
TSPYL1
TTC19
TTC21B
TTC25
TTC29
TTC37
TTC7A
TTC8
TTI2
TTLL5
TTPA
TUB
TUBA8
TUBGCP2
TUBGCP4
TUBGCP6
TUFM
TULP1
TUSC3
TWNK
TXN2
TXNL4A
TXNRD2
TYK2
TYMP
TYR
TYROBP
TYRP1
UBA5
UBE2T
UBE3B
UBR1
UFC1
UFM1
UGP2
UMPS
UNC119
UNC13D
UNC80
UNC93B1
UPB1
UQCC2
UQCC3
UQCRB
UQCRC2
UQCRQ
UROC1
UROS
USB1
USH1C
USH1G
USH2A
USP18
USP45
UTP4
UVSSA
VAC14
VAMP1
VARS1
VARS2
VAX1
VIPAS39
VLDLR
VPS11
VPS13A
VPS13B
VPS13C
VPS13D
VPS33A
VPS37A
VPS45
VPS51
VPS53
VRK1
VSX2
VWA3B
WARS2
WASHC4
WBP2
WDPCP
WDR34
WDR35
WDR4
WDR45B
WDR60
WDR62
WDR66
WDR72
WDR73
WDR81
WEE2
WFS1
WHRN
WIPF1
WIPI2
WNT2B
WNT3
WNT7A
WRAP53
WRN
WWOX
XDH
XPA
XPC
XPNPEP3
XRCC1
XRCC2
XRCC4
XYLT1
XYLT2
YARS2
YME1L1
YY1AP1
ZAP70
ZBTB11
ZBTB16
ZBTB24
ZBTB42
ZC3H14
ZFYVE26
ZMYND10
ZMYND15
ZNF141
ZNF142
ZNF335
ZNF341
ZNF469
ZNF513
ZNF592
ZNHIT3
ZP1
ZP2
ABCA12
BBS1
BBS10
BBS12
BBS2
BBS4
BBS5
BBS7
H6PD
MKKS
MKS1
